BF2_CumVerse,BF2_BCV,BF2_BookIndex,BF2_BookName,BF2_Chapter,BF2_Verse,,,VF1_CumVerse,VF1_BCV,VF1_BookIndex,VF1_BookName,VF1_Chapter,VF1_Verse
5676,2 Corinthians 1:21,8,2 Corinthians,1,21,,,1807,Luke 1:58,3,Luke,1,58
5754,2 Corinthians 6:1,8,2 Corinthians,6,1,,,2100,Luke 7:49,3,Luke,7,49
5886,2 Corinthians 12:9,8,2 Corinthians,12,9,,,2605,Luke 19:18,3,Luke,19,18
5860,2 Corinthians 11:16,8,2 Corinthians,11,16,,,2829,Luke 23:38,3,Luke,23,38
5692,2 Corinthians 2:13,8,2 Corinthians,2,13,,,1817,Luke 1:68,3,Luke,1,68
5898,2 Corinthians 12:21,8,2 Corinthians,12,21,,,2519,Luke 17:12,3,Luke,17,12
5899,2 Corinthians 13:1,8,2 Corinthians,13,1,,,2872,Luke 24:25,3,Luke,24,25
5682,2 Corinthians 2:3,8,2 Corinthians,2,3,,,2019,Luke 6:17,3,Luke,6,17
5708,2 Corinthians 3:12,8,2 Corinthians,3,12,,,2467,Luke 15:23,3,Luke,15,23
5844,2 Corinthians 10:18,8,2 Corinthians,10,18,,,1840,Luke 2:11,3,Luke,2,11
5867,2 Corinthians 11:23,8,2 Corinthians,11,23,,,1861,Luke 2:32,3,Luke,2,32
5728,2 Corinthians 4:14,8,2 Corinthians,4,14,,,2314,Luke 11:53,3,Luke,11,53
5718,2 Corinthians 4:4,8,2 Corinthians,4,4,,,1828,Luke 1:79,3,Luke,1,79
5755,2 Corinthians 6:2,8,2 Corinthians,6,2,,,2178,Luke 9:21,3,Luke,9,21
5709,2 Corinthians 3:13,8,2 Corinthians,3,13,,,1790,Luke 1:41,3,Luke,1,41
5736,2 Corinthians 5:4,8,2 Corinthians,5,4,,,2760,Luke 22:40,3,Luke,22,40
5692,2 Corinthians 2:13,8,2 Corinthians,2,13,,,2002,Luke 5:39,3,Luke,5,39
5769,2 Corinthians 6:16,8,2 Corinthians,6,16,,,2757,Luke 22:37,3,Luke,22,37
5907,2 Corinthians 13:9,8,2 Corinthians,13,9,,,1872,Luke 2:43,3,Luke,2,43
5898,2 Corinthians 12:21,8,2 Corinthians,12,21,,,2578,Luke 18:34,3,Luke,18,34
5838,2 Corinthians 10:12,8,2 Corinthians,10,12,,,2559,Luke 18:15,3,Luke,18,15
5821,2 Corinthians 9:10,8,2 Corinthians,9,10,,,2350,Luke 12:35,3,Luke,12,35
5781,2 Corinthians 7:10,8,2 Corinthians,7,10,,,2257,Luke 10:38,3,Luke,10,38
5807,2 Corinthians 8:20,8,2 Corinthians,8,20,,,2055,Luke 7:4,3,Luke,7,4
5820,2 Corinthians 9:9,8,2 Corinthians,9,9,,,2397,Luke 13:23,3,Luke,13,23
5896,2 Corinthians 12:19,8,2 Corinthians,12,19,,,2230,Luke 10:11,3,Luke,10,11
5882,2 Corinthians 12:5,8,2 Corinthians,12,5,,,1893,Luke 3:12,3,Luke,3,12
5836,2 Corinthians 10:10,8,2 Corinthians,10,10,,,2695,Luke 21:13,3,Luke,21,13
5694,2 Corinthians 2:15,8,2 Corinthians,2,15,,,2276,Luke 11:15,3,Luke,11,15
5781,2 Corinthians 7:10,8,2 Corinthians,7,10,,,2231,Luke 10:12,3,Luke,10,12
5693,2 Corinthians 2:14,8,2 Corinthians,2,14,,,2057,Luke 7:6,3,Luke,7,6
5809,2 Corinthians 8:22,8,2 Corinthians,8,22,,,2175,Luke 9:18,3,Luke,9,18
5885,2 Corinthians 12:8,8,2 Corinthians,12,8,,,2417,Luke 14:8,3,Luke,14,8
5826,2 Corinthians 9:15,8,2 Corinthians,9,15,,,2813,Luke 23:22,3,Luke,23,22
5736,2 Corinthians 5:4,8,2 Corinthians,5,4,,,2329,Luke 12:14,3,Luke,12,14
5689,2 Corinthians 2:10,8,2 Corinthians,2,10,,,1967,Luke 5:4,3,Luke,5,4
5659,2 Corinthians 1:4,8,2 Corinthians,1,4,,,2428,Luke 14:19,3,Luke,14,19
5666,2 Corinthians 1:11,8,2 Corinthians,1,11,,,1772,Luke 1:23,3,Luke,1,23
5765,2 Corinthians 6:12,8,2 Corinthians,6,12,,,2816,Luke 23:25,3,Luke,23,25
5764,2 Corinthians 6:11,8,2 Corinthians,6,11,,,2061,Luke 7:10,3,Luke,7,10
5866,2 Corinthians 11:22,8,2 Corinthians,11,22,,,2566,Luke 18:22,3,Luke,18,22
5903,2 Corinthians 13:5,8,2 Corinthians,13,5,,,2305,Luke 11:44,3,Luke,11,44
5839,2 Corinthians 10:13,8,2 Corinthians,10,13,,,2606,Luke 19:19,3,Luke,19,19
5809,2 Corinthians 8:22,8,2 Corinthians,8,22,,,2299,Luke 11:38,3,Luke,11,38
5833,2 Corinthians 10:7,8,2 Corinthians,10,7,,,2531,Luke 17:24,3,Luke,17,24
5911,2 Corinthians 13:13,8,2 Corinthians,13,13,,,2040,Luke 6:38,3,Luke,6,38
5806,2 Corinthians 8:19,8,2 Corinthians,8,19,,,2589,Luke 19:2,3,Luke,19,2
5839,2 Corinthians 10:13,8,2 Corinthians,10,13,,,2637,Luke 20:2,3,Luke,20,2
5874,2 Corinthians 11:30,8,2 Corinthians,11,30,,,2188,Luke 9:31,3,Luke,9,31
5669,2 Corinthians 1:14,8,2 Corinthians,1,14,,,2449,Luke 15:5,3,Luke,15,5
5770,2 Corinthians 6:17,8,2 Corinthians,6,17,,,2296,Luke 11:35,3,Luke,11,35
5849,2 Corinthians 11:5,8,2 Corinthians,11,5,,,2330,Luke 12:15,3,Luke,12,15
5780,2 Corinthians 7:9,8,2 Corinthians,7,9,,,2401,Luke 13:27,3,Luke,13,27
5911,2 Corinthians 13:13,8,2 Corinthians,13,13,,,2616,Luke 19:29,3,Luke,19,29
5702,2 Corinthians 3:6,8,2 Corinthians,3,6,,,1871,Luke 2:42,3,Luke,2,42
5828,2 Corinthians 10:2,8,2 Corinthians,10,2,,,2889,Luke 24:42,3,Luke,24,42
5670,2 Corinthians 1:15,8,2 Corinthians,1,15,,,2411,Luke 14:2,3,Luke,14,2
5906,2 Corinthians 13:8,8,2 Corinthians,13,8,,,2015,Luke 6:13,3,Luke,6,13
5910,2 Corinthians 13:12,8,2 Corinthians,13,12,,,2028,Luke 6:26,3,Luke,6,26
5868,2 Corinthians 11:24,8,2 Corinthians,11,24,,,1762,Luke 1:13,3,Luke,1,13
5682,2 Corinthians 2:3,8,2 Corinthians,2,3,,,2494,Luke 16:18,3,Luke,16,18
5672,2 Corinthians 1:17,8,2 Corinthians,1,17,,,2342,Luke 12:27,3,Luke,12,27
5840,2 Corinthians 10:14,8,2 Corinthians,10,14,,,2198,Luke 9:41,3,Luke,9,41
5762,2 Corinthians 6:9,8,2 Corinthians,6,9,,,2641,Luke 20:6,3,Luke,20,6
5873,2 Corinthians 11:29,8,2 Corinthians,11,29,,,1792,Luke 1:43,3,Luke,1,43
5773,2 Corinthians 7:2,8,2 Corinthians,7,2,,,2189,Luke 9:32,3,Luke,9,32
5842,2 Corinthians 10:16,8,2 Corinthians,10,16,,,1962,Luke 4:43,3,Luke,4,43
5831,2 Corinthians 10:5,8,2 Corinthians,10,5,,,1830,Luke 2:1,3,Luke,2,1
5700,2 Corinthians 3:4,8,2 Corinthians,3,4,,,1924,Luke 4:5,3,Luke,4,5
5725,2 Corinthians 4:11,8,2 Corinthians,4,11,,,2713,Luke 21:31,3,Luke,21,31
5758,2 Corinthians 6:5,8,2 Corinthians,6,5,,,2464,Luke 15:20,3,Luke,15,20
5679,2 Corinthians 1:24,8,2 Corinthians,1,24,,,2298,Luke 11:37,3,Luke,11,37
5777,2 Corinthians 7:6,8,2 Corinthians,7,6,,,2680,Luke 20:45,3,Luke,20,45
5871,2 Corinthians 11:27,8,2 Corinthians,11,27,,,2467,Luke 15:23,3,Luke,15,23
5683,2 Corinthians 2:4,8,2 Corinthians,2,4,,,2327,Luke 12:12,3,Luke,12,12
5820,2 Corinthians 9:9,8,2 Corinthians,9,9,,,2867,Luke 24:20,3,Luke,24,20
5795,2 Corinthians 8:8,8,2 Corinthians,8,8,,,2287,Luke 11:26,3,Luke,11,26
5879,2 Corinthians 12:2,8,2 Corinthians,12,2,,,2520,Luke 17:13,3,Luke,17,13
5679,2 Corinthians 1:24,8,2 Corinthians,1,24,,,2611,Luke 19:24,3,Luke,19,24
5769,2 Corinthians 6:16,8,2 Corinthians,6,16,,,2231,Luke 10:12,3,Luke,10,12
5784,2 Corinthians 7:13,8,2 Corinthians,7,13,,,1829,Luke 1:80,3,Luke,1,80
5866,2 Corinthians 11:22,8,2 Corinthians,11,22,,,2443,Luke 14:34,3,Luke,14,34
5818,2 Corinthians 9:7,8,2 Corinthians,9,7,,,2498,Luke 16:22,3,Luke,16,22
5708,2 Corinthians 3:12,8,2 Corinthians,3,12,,,2034,Luke 6:32,3,Luke,6,32
5862,2 Corinthians 11:18,8,2 Corinthians,11,18,,,2601,Luke 19:14,3,Luke,19,14
5769,2 Corinthians 6:16,8,2 Corinthians,6,16,,,1873,Luke 2:44,3,Luke,2,44
5875,2 Corinthians 11:31,8,2 Corinthians,11,31,,,1866,Luke 2:37,3,Luke,2,37
5831,2 Corinthians 10:5,8,2 Corinthians,10,5,,,2179,Luke 9:22,3,Luke,9,22
5911,2 Corinthians 13:13,8,2 Corinthians,13,13,,,2505,Luke 16:29,3,Luke,16,29
5682,2 Corinthians 2:3,8,2 Corinthians,2,3,,,2589,Luke 19:2,3,Luke,19,2
5804,2 Corinthians 8:17,8,2 Corinthians,8,17,,,2751,Luke 22:31,3,Luke,22,31
5729,2 Corinthians 4:15,8,2 Corinthians,4,15,,,2293,Luke 11:32,3,Luke,11,32
5829,2 Corinthians 10:3,8,2 Corinthians,10,3,,,2000,Luke 5:37,3,Luke,5,37
5811,2 Corinthians 8:24,8,2 Corinthians,8,24,,,2879,Luke 24:32,3,Luke,24,32
5774,2 Corinthians 7:3,8,2 Corinthians,7,3,,,2270,Luke 11:9,3,Luke,11,9
5698,2 Corinthians 3:2,8,2 Corinthians,3,2,,,2614,Luke 19:27,3,Luke,19,27
5712,2 Corinthians 3:16,8,2 Corinthians,3,16,,,2441,Luke 14:32,3,Luke,14,32
5905,2 Corinthians 13:7,8,2 Corinthians,13,7,,,2352,Luke 12:37,3,Luke,12,37
5911,2 Corinthians 13:13,8,2 Corinthians,13,13,,,2346,Luke 12:31,3,Luke,12,31
5797,2 Corinthians 8:10,8,2 Corinthians,8,10,,,2144,Luke 8:43,3,Luke,8,43
5727,2 Corinthians 4:13,8,2 Corinthians,4,13,,,2453,Luke 15:9,3,Luke,15,9
5841,2 Corinthians 10:15,8,2 Corinthians,10,15,,,2438,Luke 14:29,3,Luke,14,29
5768,2 Corinthians 6:15,8,2 Corinthians,6,15,,,1813,Luke 1:64,3,Luke,1,64
5711,2 Corinthians 3:15,8,2 Corinthians,3,15,,,2809,Luke 23:18,3,Luke,23,18
5907,2 Corinthians 13:9,8,2 Corinthians,13,9,,,2821,Luke 23:30,3,Luke,23,30
5669,2 Corinthians 1:14,8,2 Corinthians,1,14,,,1929,Luke 4:10,3,Luke,4,10
5822,2 Corinthians 9:11,8,2 Corinthians,9,11,,,2053,Luke 7:2,3,Luke,7,2
5908,2 Corinthians 13:10,8,2 Corinthians,13,10,,,2241,Luke 10:22,3,Luke,10,22
5860,2 Corinthians 11:16,8,2 Corinthians,11,16,,,2378,Luke 13:4,3,Luke,13,4
5879,2 Corinthians 12:2,8,2 Corinthians,12,2,,,2176,Luke 9:19,3,Luke,9,19
5705,2 Corinthians 3:9,8,2 Corinthians,3,9,,,1867,Luke 2:38,3,Luke,2,38
5659,2 Corinthians 1:4,8,2 Corinthians,1,4,,,2072,Luke 7:21,3,Luke,7,21
5673,2 Corinthians 1:18,8,2 Corinthians,1,18,,,2112,Luke 8:11,3,Luke,8,11
5670,2 Corinthians 1:15,8,2 Corinthians,1,15,,,1892,Luke 3:11,3,Luke,3,11
5718,2 Corinthians 4:4,8,2 Corinthians,4,4,,,2673,Luke 20:38,3,Luke,20,38
5681,2 Corinthians 2:2,8,2 Corinthians,2,2,,,2164,Luke 9:7,3,Luke,9,7
5720,2 Corinthians 4:6,8,2 Corinthians,4,6,,,2344,Luke 12:29,3,Luke,12,29
5786,2 Corinthians 7:15,8,2 Corinthians,7,15,,,1938,Luke 4:19,3,Luke,4,19
5661,2 Corinthians 1:6,8,2 Corinthians,1,6,,,2004,Luke 6:2,3,Luke,6,2
5897,2 Corinthians 12:20,8,2 Corinthians,12,20,,,2087,Luke 7:36,3,Luke,7,36
5783,2 Corinthians 7:12,8,2 Corinthians,7,12,,,1783,Luke 1:34,3,Luke,1,34
5736,2 Corinthians 5:4,8,2 Corinthians,5,4,,,2454,Luke 15:10,3,Luke,15,10
5885,2 Corinthians 12:8,8,2 Corinthians,12,8,,,2869,Luke 24:22,3,Luke,24,22
5801,2 Corinthians 8:14,8,2 Corinthians,8,14,,,2353,Luke 12:38,3,Luke,12,38
5764,2 Corinthians 6:11,8,2 Corinthians,6,11,,,1829,Luke 1:80,3,Luke,1,80
5662,2 Corinthians 1:7,8,2 Corinthians,1,7,,,2115,Luke 8:14,3,Luke,8,14
5877,2 Corinthians 11:33,8,2 Corinthians,11,33,,,1854,Luke 2:25,3,Luke,2,25
5701,2 Corinthians 3:5,8,2 Corinthians,3,5,,,2425,Luke 14:16,3,Luke,14,16
5726,2 Corinthians 4:12,8,2 Corinthians,4,12,,,2385,Luke 13:11,3,Luke,13,11
5738,2 Corinthians 5:6,8,2 Corinthians,5,6,,,1912,Luke 3:31,3,Luke,3,31
5848,2 Corinthians 11:4,8,2 Corinthians,11,4,,,2314,Luke 11:53,3,Luke,11,53
5810,2 Corinthians 8:23,8,2 Corinthians,8,23,,,1967,Luke 5:4,3,Luke,5,4
5739,2 Corinthians 5:7,8,2 Corinthians,5,7,,,2195,Luke 9:38,3,Luke,9,38
5813,2 Corinthians 9:2,8,2 Corinthians,9,2,,,1965,Luke 5:2,3,Luke,5,2
5824,2 Corinthians 9:13,8,2 Corinthians,9,13,,,2213,Luke 9:56,3,Luke,9,56
5744,2 Corinthians 5:12,8,2 Corinthians,5,12,,,2419,Luke 14:10,3,Luke,14,10
5744,2 Corinthians 5:12,8,2 Corinthians,5,12,,,1956,Luke 4:37,3,Luke,4,37
5853,2 Corinthians 11:9,8,2 Corinthians,11,9,,,1872,Luke 2:43,3,Luke,2,43
5909,2 Corinthians 13:11,8,2 Corinthians,13,11,,,2654,Luke 20:19,3,Luke,20,19
5695,2 Corinthians 2:16,8,2 Corinthians,2,16,,,1910,Luke 3:29,3,Luke,3,29
5676,2 Corinthians 1:21,8,2 Corinthians,1,21,,,2699,Luke 21:17,3,Luke,21,17
5710,2 Corinthians 3:14,8,2 Corinthians,3,14,,,1900,Luke 3:19,3,Luke,3,19
5904,2 Corinthians 13:6,8,2 Corinthians,13,6,,,1767,Luke 1:18,3,Luke,1,18
5700,2 Corinthians 3:4,8,2 Corinthians,3,4,,,1901,Luke 3:20,3,Luke,3,20
5712,2 Corinthians 3:16,8,2 Corinthians,3,16,,,2227,Luke 10:8,3,Luke,10,8
5658,2 Corinthians 1:3,8,2 Corinthians,1,3,,,1992,Luke 5:29,3,Luke,5,29
5901,2 Corinthians 13:3,8,2 Corinthians,13,3,,,2571,Luke 18:27,3,Luke,18,27
5684,2 Corinthians 2:5,8,2 Corinthians,2,5,,,2763,Luke 22:43,3,Luke,22,43
5844,2 Corinthians 10:18,8,2 Corinthians,10,18,,,1850,Luke 2:21,3,Luke,2,21
5686,2 Corinthians 2:7,8,2 Corinthians,2,7,,,1961,Luke 4:42,3,Luke,4,42
5761,2 Corinthians 6:8,8,2 Corinthians,6,8,,,2871,Luke 24:24,3,Luke,24,24
5736,2 Corinthians 5:4,8,2 Corinthians,5,4,,,2600,Luke 19:13,3,Luke,19,13
5771,2 Corinthians 6:18,8,2 Corinthians,6,18,,,1995,Luke 5:32,3,Luke,5,32
5676,2 Corinthians 1:21,8,2 Corinthians,1,21,,,2759,Luke 22:39,3,Luke,22,39
5726,2 Corinthians 4:12,8,2 Corinthians,4,12,,,2248,Luke 10:29,3,Luke,10,29
5822,2 Corinthians 9:11,8,2 Corinthians,9,11,,,2147,Luke 8:46,3,Luke,8,46
5861,2 Corinthians 11:17,8,2 Corinthians,11,17,,,2031,Luke 6:29,3,Luke,6,29
5727,2 Corinthians 4:13,8,2 Corinthians,4,13,,,2813,Luke 23:22,3,Luke,23,22
5797,2 Corinthians 8:10,8,2 Corinthians,8,10,,,1843,Luke 2:14,3,Luke,2,14
5670,2 Corinthians 1:15,8,2 Corinthians,1,15,,,2296,Luke 11:35,3,Luke,11,35
5773,2 Corinthians 7:2,8,2 Corinthians,7,2,,,2787,Luke 22:67,3,Luke,22,67
5858,2 Corinthians 11:14,8,2 Corinthians,11,14,,,2570,Luke 18:26,3,Luke,18,26
5880,2 Corinthians 12:3,8,2 Corinthians,12,3,,,1771,Luke 1:22,3,Luke,1,22
5717,2 Corinthians 4:3,8,2 Corinthians,4,3,,,2408,Luke 13:34,3,Luke,13,34
5906,2 Corinthians 13:8,8,2 Corinthians,13,8,,,2386,Luke 13:12,3,Luke,13,12
5907,2 Corinthians 13:9,8,2 Corinthians,13,9,,,2427,Luke 14:18,3,Luke,14,18
5803,2 Corinthians 8:16,8,2 Corinthians,8,16,,,2665,Luke 20:30,3,Luke,20,30
5716,2 Corinthians 4:2,8,2 Corinthians,4,2,,,2671,Luke 20:36,3,Luke,20,36
5768,2 Corinthians 6:15,8,2 Corinthians,6,15,,,2612,Luke 19:25,3,Luke,19,25
5733,2 Corinthians 5:1,8,2 Corinthians,5,1,,,2714,Luke 21:32,3,Luke,21,32
5781,2 Corinthians 7:10,8,2 Corinthians,7,10,,,2691,Luke 21:9,3,Luke,21,9
5882,2 Corinthians 12:5,8,2 Corinthians,12,5,,,2624,Luke 19:37,3,Luke,19,37
5796,2 Corinthians 8:9,8,2 Corinthians,8,9,,,2147,Luke 8:46,3,Luke,8,46
5739,2 Corinthians 5:7,8,2 Corinthians,5,7,,,2043,Luke 6:41,3,Luke,6,41
5786,2 Corinthians 7:15,8,2 Corinthians,7,15,,,2217,Luke 9:60,3,Luke,9,60
5700,2 Corinthians 3:4,8,2 Corinthians,3,4,,,2169,Luke 9:12,3,Luke,9,12
5758,2 Corinthians 6:5,8,2 Corinthians,6,5,,,2420,Luke 14:11,3,Luke,14,11
5700,2 Corinthians 3:4,8,2 Corinthians,3,4,,,2782,Luke 22:62,3,Luke,22,62
5947,Galatians 2:11,9,Galatians,2,11,,,1854,Luke 2:25,3,Luke,2,25
6004,Galatians 4:18,9,Galatians,4,18,,,1944,Luke 4:25,3,Luke,4,25
6055,Galatians 6:12,9,Galatians,6,12,,,2605,Luke 19:18,3,Luke,19,18
5934,Galatians 1:22,9,Galatians,1,22,,,2498,Luke 16:22,3,Luke,16,22
5981,Galatians 3:24,9,Galatians,3,24,,,1771,Luke 1:22,3,Luke,1,22
6019,Galatians 5:2,9,Galatians,5,2,,,2722,Luke 22:2,3,Luke,22,2
5943,Galatians 2:7,9,Galatians,2,7,,,2692,Luke 21:10,3,Luke,21,10
5938,Galatians 2:2,9,Galatians,2,2,,,2872,Luke 24:25,3,Luke,24,25
5938,Galatians 2:2,9,Galatians,2,2,,,2035,Luke 6:33,3,Luke,6,33
5937,Galatians 2:1,9,Galatians,2,1,,,2130,Luke 8:29,3,Luke,8,29
5918,Galatians 1:6,9,Galatians,1,6,,,1814,Luke 1:65,3,Luke,1,65
6026,Galatians 5:9,9,Galatians,5,9,,,2166,Luke 9:9,3,Luke,9,9
5992,Galatians 4:6,9,Galatians,4,6,,,2248,Luke 10:29,3,Luke,10,29
5965,Galatians 3:8,9,Galatians,3,8,,,2249,Luke 10:30,3,Luke,10,30
5971,Galatians 3:14,9,Galatians,3,14,,,2199,Luke 9:42,3,Luke,9,42
5984,Galatians 3:27,9,Galatians,3,27,,,2415,Luke 14:6,3,Luke,14,6
6048,Galatians 6:5,9,Galatians,6,5,,,2505,Luke 16:29,3,Luke,16,29
5926,Galatians 1:14,9,Galatians,1,14,,,2394,Luke 13:20,3,Luke,13,20
5944,Galatians 2:8,9,Galatians,2,8,,,2492,Luke 16:16,3,Luke,16,16
6027,Galatians 5:10,9,Galatians,5,10,,,2405,Luke 13:31,3,Luke,13,31
5974,Galatians 3:17,9,Galatians,3,17,,,2247,Luke 10:28,3,Luke,10,28
6040,Galatians 5:23,9,Galatians,5,23,,,2686,Luke 21:4,3,Luke,21,4
6059,Galatians 6:16,9,Galatians,6,16,,,2123,Luke 8:22,3,Luke,8,22
6046,Galatians 6:3,9,Galatians,6,3,,,1863,Luke 2:34,3,Luke,2,34
6040,Galatians 5:23,9,Galatians,5,23,,,2150,Luke 8:49,3,Luke,8,49
6055,Galatians 6:12,9,Galatians,6,12,,,2230,Luke 10:11,3,Luke,10,11
5981,Galatians 3:24,9,Galatians,3,24,,,2533,Luke 17:26,3,Luke,17,26
6005,Galatians 4:19,9,Galatians,4,19,,,1796,Luke 1:47,3,Luke,1,47
6049,Galatians 6:6,9,Galatians,6,6,,,2892,Luke 24:45,3,Luke,24,45
5975,Galatians 3:18,9,Galatians,3,18,,,1782,Luke 1:33,3,Luke,1,33
6059,Galatians 6:16,9,Galatians,6,16,,,2688,Luke 21:6,3,Luke,21,6
5963,Galatians 3:6,9,Galatians,3,6,,,2549,Luke 18:5,3,Luke,18,5
6017,Galatians 4:31,9,Galatians,4,31,,,2667,Luke 20:32,3,Luke,20,32
5923,Galatians 1:11,9,Galatians,1,11,,,2558,Luke 18:14,3,Luke,18,14
6003,Galatians 4:17,9,Galatians,4,17,,,2494,Luke 16:18,3,Luke,16,18
5957,Galatians 2:21,9,Galatians,2,21,,,2375,Luke 13:1,3,Luke,13,1
5934,Galatians 1:22,9,Galatians,1,22,,,2301,Luke 11:40,3,Luke,11,40
5934,Galatians 1:22,9,Galatians,1,22,,,2395,Luke 13:21,3,Luke,13,21
6029,Galatians 5:12,9,Galatians,5,12,,,2115,Luke 8:14,3,Luke,8,14
6045,Galatians 6:2,9,Galatians,6,2,,,1826,Luke 1:77,3,Luke,1,77
6023,Galatians 5:6,9,Galatians,5,6,,,2214,Luke 9:57,3,Luke,9,57
5928,Galatians 1:16,9,Galatians,1,16,,,2655,Luke 20:20,3,Luke,20,20
6044,Galatians 6:1,9,Galatians,6,1,,,1763,Luke 1:14,3,Luke,1,14
5939,Galatians 2:3,9,Galatians,2,3,,,1933,Luke 4:14,3,Luke,4,14
5920,Galatians 1:8,9,Galatians,1,8,,,2179,Luke 9:22,3,Luke,9,22
5921,Galatians 1:9,9,Galatians,1,9,,,2268,Luke 11:7,3,Luke,11,7
5938,Galatians 2:2,9,Galatians,2,2,,,2470,Luke 15:26,3,Luke,15,26
6059,Galatians 6:16,9,Galatians,6,16,,,2381,Luke 13:7,3,Luke,13,7
5957,Galatians 2:21,9,Galatians,2,21,,,2728,Luke 22:8,3,Luke,22,8
6018,Galatians 5:1,9,Galatians,5,1,,,2144,Luke 8:43,3,Luke,8,43
5937,Galatians 2:1,9,Galatians,2,1,,,2129,Luke 8:28,3,Luke,8,28
5955,Galatians 2:19,9,Galatians,2,19,,,2811,Luke 23:20,3,Luke,23,20
6050,Galatians 6:7,9,Galatians,6,7,,,2064,Luke 7:13,3,Luke,7,13
5921,Galatians 1:9,9,Galatians,1,9,,,2266,Luke 11:5,3,Luke,11,5
5997,Galatians 4:11,9,Galatians,4,11,,,1829,Luke 1:80,3,Luke,1,80
6001,Galatians 4:15,9,Galatians,4,15,,,2020,Luke 6:18,3,Luke,6,18
6061,Galatians 6:18,9,Galatians,6,18,,,1885,Luke 3:4,3,Luke,3,4
6059,Galatians 6:16,9,Galatians,6,16,,,1877,Luke 2:48,3,Luke,2,48
6036,Galatians 5:19,9,Galatians,5,19,,,2506,Luke 16:30,3,Luke,16,30
5962,Galatians 3:5,9,Galatians,3,5,,,2363,Luke 12:48,3,Luke,12,48
5952,Galatians 2:16,9,Galatians,2,16,,,2757,Luke 22:37,3,Luke,22,37
6052,Galatians 6:9,9,Galatians,6,9,,,2074,Luke 7:23,3,Luke,7,23
5952,Galatians 2:16,9,Galatians,2,16,,,1814,Luke 1:65,3,Luke,1,65
5929,Galatians 1:17,9,Galatians,1,17,,,2753,Luke 22:33,3,Luke,22,33
5944,Galatians 2:8,9,Galatians,2,8,,,2342,Luke 12:27,3,Luke,12,27
5990,Galatians 4:4,9,Galatians,4,4,,,1774,Luke 1:25,3,Luke,1,25
5933,Galatians 1:21,9,Galatians,1,21,,,2539,Luke 17:32,3,Luke,17,32
5985,Galatians 3:28,9,Galatians,3,28,,,1836,Luke 2:7,3,Luke,2,7
6055,Galatians 6:12,9,Galatians,6,12,,,2501,Luke 16:25,3,Luke,16,25
5919,Galatians 1:7,9,Galatians,1,7,,,2622,Luke 19:35,3,Luke,19,35
5964,Galatians 3:7,9,Galatians,3,7,,,2263,Luke 11:2,3,Luke,11,2
5986,Galatians 3:29,9,Galatians,3,29,,,2216,Luke 9:59,3,Luke,9,59
6005,Galatians 4:19,9,Galatians,4,19,,,2452,Luke 15:8,3,Luke,15,8
5921,Galatians 1:9,9,Galatians,1,9,,,2301,Luke 11:40,3,Luke,11,40
6047,Galatians 6:4,9,Galatians,6,4,,,2349,Luke 12:34,3,Luke,12,34
5943,Galatians 2:7,9,Galatians,2,7,,,2498,Luke 16:22,3,Luke,16,22
5928,Galatians 1:16,9,Galatians,1,16,,,2012,Luke 6:10,3,Luke,6,10
5933,Galatians 1:21,9,Galatians,1,21,,,2108,Luke 8:7,3,Luke,8,7
5935,Galatians 1:23,9,Galatians,1,23,,,2065,Luke 7:14,3,Luke,7,14
5993,Galatians 4:7,9,Galatians,4,7,,,2282,Luke 11:21,3,Luke,11,21
5942,Galatians 2:6,9,Galatians,2,6,,,2069,Luke 7:18,3,Luke,7,18
5989,Galatians 4:3,9,Galatians,4,3,,,1844,Luke 2:15,3,Luke,2,15
5970,Galatians 3:13,9,Galatians,3,13,,,2634,Luke 19:47,3,Luke,19,47
6060,Galatians 6:17,9,Galatians,6,17,,,2852,Luke 24:5,3,Luke,24,5
6046,Galatians 6:3,9,Galatians,6,3,,,2027,Luke 6:25,3,Luke,6,25
6047,Galatians 6:4,9,Galatians,6,4,,,2171,Luke 9:14,3,Luke,9,14
5953,Galatians 2:17,9,Galatians,2,17,,,2064,Luke 7:13,3,Luke,7,13
6035,Galatians 5:18,9,Galatians,5,18,,,1819,Luke 1:70,3,Luke,1,70
5985,Galatians 3:28,9,Galatians,3,28,,,2707,Luke 21:25,3,Luke,21,25
6061,Galatians 6:18,9,Galatians,6,18,,,2379,Luke 13:5,3,Luke,13,5
5943,Galatians 2:7,9,Galatians,2,7,,,2184,Luke 9:27,3,Luke,9,27
5972,Galatians 3:15,9,Galatians,3,15,,,2121,Luke 8:20,3,Luke,8,20
5992,Galatians 4:6,9,Galatians,4,6,,,1908,Luke 3:27,3,Luke,3,27
6026,Galatians 5:9,9,Galatians,5,9,,,2849,Luke 24:2,3,Luke,24,2
5989,Galatians 4:3,9,Galatians,4,3,,,2333,Luke 12:18,3,Luke,12,18
6003,Galatians 4:17,9,Galatians,4,17,,,2129,Luke 8:28,3,Luke,8,28
5937,Galatians 2:1,9,Galatians,2,1,,,2590,Luke 19:3,3,Luke,19,3
5982,Galatians 3:25,9,Galatians,3,25,,,2235,Luke 10:16,3,Luke,10,16
5975,Galatians 3:18,9,Galatians,3,18,,,2834,Luke 23:43,3,Luke,23,43
5935,Galatians 1:23,9,Galatians,1,23,,,2623,Luke 19:36,3,Luke,19,36
