BF2_CumVerse,BF2_BCV,BF2_BookIndex,BF2_BookName,BF2_Chapter,BF2_Verse
6425,1 Thessalonians 1:10,13,1 Thessalonians,1,10
5266,1 Corinthians 3:1,7,1 Corinthians,3,1
6579,1 Timothy 2:8,15,1 Timothy,2,8
5818,2 Corinthians 9:7,8,2 Corinthians,9,7
7360,2 Peter 2:5,22,2 Peter,2,5
7192,James 3:18,20,James,3,18
2792,Luke 23:1,3,Luke,23,1
6567,1 Timothy 1:16,15,1 Timothy,1,16
7421,1 John 2:16,23,1 John,2,16
6541,2 Thessalonians 3:8,14,2 Thessalonians,3,8
7455,1 John 3:21,23,1 John,3,21
1556,Mark 12:27,2,Mark,12,27
5051,Romans 10:8,6,Romans,10,8
5532,1 Corinthians 13:12,7,1 Corinthians,13,12
1063,Matthew 28:12,1,Matthew,28,12
7125,James 1:4,20,James,1,4
6510,2 Thessalonians 1:6,14,2 Thessalonians,1,6
7297,1 Peter 3:18,21,1 Peter,3,18
5730,2 Corinthians 4:16,8,2 Corinthians,4,16
6623,1 Timothy 5:5,15,1 Timothy,5,5
2490,Luke 16:14,3,Luke,16,14
6301,Philippians 4:4,11,Philippians,4,4
7404,1 John 1:9,23,1 John,1,9
7518,3 John 1:5,25,3 John,1,5
5925,Galatians 1:13,9,Galatians,1,13
7515,3 John 1:2,25,3 John,1,2
5456,1 Corinthians 11:1,7,1 Corinthians,11,1
7527,3 John 1:14,25,3 John,1,14
6900,Hebrews 6:1,19,Hebrews,6,1
6596,1 Timothy 3:10,15,1 Timothy,3,10
6817,Philemon 1:24,18,Philemon,1,24
6660,1 Timothy 6:17,15,1 Timothy,6,17
6077,Ephesians 1:16,10,Ephesians,1,16
6785,Titus 3:7,17,Titus,3,7
4415,Acts 18:3,5,Acts,18,3
3397,John 11:19,4,John,11,19
7188,James 3:14,20,James,3,14
7357,2 Peter 2:2,22,2 Peter,2,2
5768,2 Corinthians 6:15,8,2 Corinthians,6,15
6192,Ephesians 5:33,10,Ephesians,5,33
7504,2 John 1:4,24,2 John,1,4
7437,1 John 3:3,23,1 John,3,3
7131,James 1:10,20,James,1,10
661,Matthew 20:13,1,Matthew,20,13
3702,John 19:22,4,John,19,22
7813,Revelation 16:3,27,Revelation,16,3
6056,Galatians 6:13,9,Galatians,6,13
3367,John 10:31,4,John,10,31
7297,1 Peter 3:18,21,1 Peter,3,18
6795,Philemon 1:2,18,Philemon,1,2
7512,2 John 1:12,24,2 John,1,12
1581,Mark 13:8,2,Mark,13,8
1411,Mark 9:17,2,Mark,9,17
6618,1 Timothy 4:16,15,1 Timothy,4,16
6789,Titus 3:11,17,Titus,3,11
5927,Galatians 1:15,9,Galatians,1,15
6086,Ephesians 2:2,10,Ephesians,2,2
7208,James 4:16,20,James,4,16
6889,Hebrews 5:4,19,Hebrews,5,4
1380,Mark 8:24,2,Mark,8,24
6511,2 Thessalonians 1:7,14,2 Thessalonians,1,7
6988,Hebrews 9:28,19,Hebrews,9,28
6226,Philippians 1:10,11,Philippians,1,10
2356,Luke 12:41,3,Luke,12,41
6641,1 Timothy 5:23,15,1 Timothy,5,23
6258,Philippians 2:12,11,Philippians,2,12
1830,Luke 2:1,3,Luke,2,1
5316,1 Corinthians 5:7,7,1 Corinthians,5,7
6806,Philemon 1:13,18,Philemon,1,13
7136,James 1:15,20,James,1,15
7544,Jude 1:16,26,Jude,1,16
4346,Acts 16:8,5,Acts,16,8
7560,Revelation 1:7,27,Revelation,1,7
4977,Romans 8:6,6,Romans,8,6
6409,Colossians 4:12,12,Colossians,4,12
7532,Jude 1:4,26,Jude,1,4
6529,2 Thessalonians 2:13,14,2 Thessalonians,2,13
3483,John 12:48,4,John,12,48
5539,1 Corinthians 14:6,7,1 Corinthians,14,6
4898,Romans 4:21,6,Romans,4,21
5576,1 Corinthians 15:3,7,1 Corinthians,15,3
7506,2 John 1:6,24,2 John,1,6
5797,2 Corinthians 8:10,8,2 Corinthians,8,10
6519,2 Thessalonians 2:3,14,2 Thessalonians,2,3
6777,Titus 2:14,17,Titus,2,14
6585,1 Timothy 2:14,15,1 Timothy,2,14
2224,Luke 10:5,3,Luke,10,5
6599,1 Timothy 3:13,15,1 Timothy,3,13
6258,Philippians 2:12,11,Philippians,2,12
1105,Mark 1:34,2,Mark,1,34
3729,John 20:7,4,John,20,7
6349,Colossians 1:29,12,Colossians,1,29
7504,2 John 1:4,24,2 John,1,4
174,Matthew 7:2,1,Matthew,7,2
5974,Galatians 3:17,9,Galatians,3,17
7534,Jude 1:6,26,Jude,1,6
7294,1 Peter 3:15,21,1 Peter,3,15
7546,Jude 1:18,26,Jude,1,18
7188,James 3:14,20,James,3,14
7507,2 John 1:7,24,2 John,1,7
6420,1 Thessalonians 1:5,13,1 Thessalonians,1,5
6034,Galatians 5:17,9,Galatians,5,17
7501,2 John 1:1,24,2 John,1,1
5940,Galatians 2:4,9,Galatians,2,4
6436,1 Thessalonians 2:11,13,1 Thessalonians,2,11
7139,James 1:18,20,James,1,18
7385,2 Peter 3:8,22,2 Peter,3,8
7199,James 4:7,20,James,4,7
6785,Titus 3:7,17,Titus,3,7
1128,Mark 2:12,2,Mark,2,12
7553,Jude 1:25,26,Jude,1,25
7351,2 Peter 1:17,22,2 Peter,1,17
7385,2 Peter 3:8,22,2 Peter,3,8
7481,1 John 5:2,23,1 John,5,2
6549,2 Thessalonians 3:16,14,2 Thessalonians,3,16
7382,2 Peter 3:5,22,2 Peter,3,5
6240,Philippians 1:24,11,Philippians,1,24
6296,Philippians 3:20,11,Philippians,3,20
7504,2 John 1:4,24,2 John,1,4
7146,James 1:25,20,James,1,25
2875,Luke 24:28,3,Luke,24,28
7351,2 Peter 1:17,22,2 Peter,1,17
4995,Romans 8:24,6,Romans,8,24
6727,2 Timothy 4:2,16,2 Timothy,4,2
7522,3 John 1:9,25,3 John,1,9
6774,Titus 2:11,17,Titus,2,11
7743,Revelation 11:15,27,Revelation,11,15
6716,2 Timothy 3:8,16,2 Timothy,3,8
5341,1 Corinthians 6:19,7,1 Corinthians,6,19
6548,2 Thessalonians 3:15,14,2 Thessalonians,3,15
6800,Philemon 1:7,18,Philemon,1,7
1921,Luke 4:2,3,Luke,4,2
1220,Mark 4:41,2,Mark,4,41
7319,1 Peter 4:18,21,1 Peter,4,18
6188,Ephesians 5:29,10,Ephesians,5,29
3638,John 17:24,4,John,17,24
7468,1 John 4:10,23,1 John,4,10
576,Matthew 17:20,1,Matthew,17,20
7057,Hebrews 11:30,19,Hebrews,11,30
1986,Luke 5:23,3,Luke,5,23
7155,James 2:7,20,James,2,7
3770,John 21:17,4,John,21,17
5764,2 Corinthians 6:11,8,2 Corinthians,6,11
1501,Mark 11:5,2,Mark,11,5
402,Matthew 13:7,1,Matthew,13,7
7257,1 Peter 2:3,21,1 Peter,2,3
7538,Jude 1:10,26,Jude,1,10
6799,Philemon 1:6,18,Philemon,1,6
7388,2 Peter 3:11,22,2 Peter,3,11
6409,Colossians 4:12,12,Colossians,4,12
6795,Philemon 1:2,18,Philemon,1,2
5706,2 Corinthians 3:10,8,2 Corinthians,3,10
7505,2 John 1:5,24,2 John,1,5
6366,Colossians 2:17,12,Colossians,2,17
1322,Mark 7:3,2,Mark,7,3
5843,2 Corinthians 10:17,8,2 Corinthians,10,17
5030,Romans 9:20,6,Romans,9,20
6796,Philemon 1:3,18,Philemon,1,3
5466,1 Corinthians 11:11,7,1 Corinthians,11,11
7526,3 John 1:13,25,3 John,1,13
7448,1 John 3:14,23,1 John,3,14
7402,1 John 1:7,23,1 John,1,7
6981,Hebrews 9:21,19,Hebrews,9,21
6596,1 Timothy 3:10,15,1 Timothy,3,10
4903,Romans 5:1,6,Romans,5,1
6584,1 Timothy 2:13,15,1 Timothy,2,13
7616,Revelation 3:14,27,Revelation,3,14
6581,1 Timothy 2:10,15,1 Timothy,2,10
6317,Philippians 4:20,11,Philippians,4,20
533,Matthew 16:5,1,Matthew,16,5
7297,1 Peter 3:18,21,1 Peter,3,18
1168,Mark 3:24,2,Mark,3,24
5773,2 Corinthians 7:2,8,2 Corinthians,7,2
7171,James 2:23,20,James,2,23
6592,1 Timothy 3:6,15,1 Timothy,3,6
7514,3 John 1:1,25,3 John,1,1
5750,2 Corinthians 5:18,8,2 Corinthians,5,18
7502,2 John 1:2,24,2 John,1,2
6755,Titus 1:8,17,Titus,1,8
7337,2 Peter 1:3,22,2 Peter,1,3
4274,Acts 14:5,5,Acts,14,5
6435,1 Thessalonians 2:10,13,1 Thessalonians,2,10
7519,3 John 1:6,25,3 John,1,6
7529,Jude 1:1,26,Jude,1,1
7625,Revelation 4:1,27,Revelation,4,1
5527,1 Corinthians 13:7,7,1 Corinthians,13,7
5059,Romans 10:16,6,Romans,10,16
6613,1 Timothy 4:11,15,1 Timothy,4,11
7476,1 John 4:18,23,1 John,4,18
6771,Titus 2:8,17,Titus,2,8
6677,2 Timothy 1:13,16,2 Timothy,1,13
6975,Hebrews 9:15,19,Hebrews,9,15
7211,James 5:2,20,James,5,2
7550,Jude 1:22,26,Jude,1,22
6545,2 Thessalonians 3:12,14,2 Thessalonians,3,12
1523,Mark 11:27,2,Mark,11,27
6824,Hebrews 1:6,19,Hebrews,1,6
7549,Jude 1:21,26,Jude,1,21
5563,1 Corinthians 14:30,7,1 Corinthians,14,30
5715,2 Corinthians 4:1,8,2 Corinthians,4,1
6768,Titus 2:5,17,Titus,2,5
6337,Colossians 1:17,12,Colossians,1,17
6030,Galatians 5:13,9,Galatians,5,13
6273,Philippians 2:27,11,Philippians,2,27
6716,2 Timothy 3:8,16,2 Timothy,3,8
6539,2 Thessalonians 3:6,14,2 Thessalonians,3,6
6733,2 Timothy 4:8,16,2 Timothy,4,8
6517,2 Thessalonians 2:1,14,2 Thessalonians,2,1
6646,1 Timothy 6:3,15,1 Timothy,6,3
4881,Romans 4:4,6,Romans,4,4
6463,1 Thessalonians 4:5,13,1 Thessalonians,4,5
6714,2 Timothy 3:6,16,2 Timothy,3,6
6252,Philippians 2:6,11,Philippians,2,6
7783,Revelation 14:1,27,Revelation,14,1
6585,1 Timothy 2:14,15,1 Timothy,2,14
7505,2 John 1:5,24,2 John,1,5
2037,Luke 6:35,3,Luke,6,35
5534,1 Corinthians 14:1,7,1 Corinthians,14,1
6569,1 Timothy 1:18,15,1 Timothy,1,18
7132,James 1:11,20,James,1,11
7472,1 John 4:14,23,1 John,4,14
5981,Galatians 3:24,9,Galatians,3,24
6801,Philemon 1:8,18,Philemon,1,8
7331,1 Peter 5:11,21,1 Peter,5,11
7514,3 John 1:1,25,3 John,1,1
6447,1 Thessalonians 3:2,13,1 Thessalonians,3,2
5446,1 Corinthians 10:24,7,1 Corinthians,10,24
6364,Colossians 2:15,12,Colossians,2,15
6757,Titus 1:10,17,Titus,1,10
7417,1 John 2:12,23,1 John,2,12
5627,1 Corinthians 15:54,7,1 Corinthians,15,54
7552,Jude 1:24,26,Jude,1,24
63,Matthew 3:15,1,Matthew,3,15
6221,Philippians 1:5,11,Philippians,1,5
5514,1 Corinthians 12:25,7,1 Corinthians,12,25
7501,2 John 1:1,24,2 John,1,1
3647,John 18:7,4,John,18,7
6094,Ephesians 2:10,10,Ephesians,2,10
7608,Revelation 3:6,27,Revelation,3,6
6781,Titus 3:3,17,Titus,3,3
7003,Hebrews 10:15,19,Hebrews,10,15
7523,3 John 1:10,25,3 John,1,10
7783,Revelation 14:1,27,Revelation,14,1
6116,Ephesians 3:10,10,Ephesians,3,10
6327,Colossians 1:7,12,Colossians,1,7
4815,Romans 1:30,6,Romans,1,30
6116,Ephesians 3:10,10,Ephesians,3,10
6554,1 Timothy 1:3,15,1 Timothy,1,3
5978,Galatians 3:21,9,Galatians,3,21
6668,2 Timothy 1:4,16,2 Timothy,1,4
6611,1 Timothy 4:9,15,1 Timothy,4,9
7522,3 John 1:9,25,3 John,1,9
7376,2 Peter 2:21,22,2 Peter,2,21
3308,John 9:13,4,John,9,13
7400,1 John 1:5,23,1 John,1,5
6029,Galatians 5:12,9,Galatians,5,12
7145,James 1:24,20,James,1,24
6722,2 Timothy 3:14,16,2 Timothy,3,14
3536,John 14:13,4,John,14,13
7537,Jude 1:9,26,Jude,1,9
7405,1 John 1:10,23,1 John,1,10
6561,1 Timothy 1:10,15,1 Timothy,1,10
6685,2 Timothy 2:3,16,2 Timothy,2,3
6672,2 Timothy 1:8,16,2 Timothy,1,8
6949,Hebrews 8:2,19,Hebrews,8,2
7531,Jude 1:3,26,Jude,1,3
5268,1 Corinthians 3:3,7,1 Corinthians,3,3
6814,Philemon 1:21,18,Philemon,1,21
7894,Revelation 19:21,27,Revelation,19,21
4702,Acts 26:24,5,Acts,26,24
4507,Acts 20:26,5,Acts,20,26
7874,Revelation 19:1,27,Revelation,19,1
6213,Ephesians 6:21,10,Ephesians,6,21
7523,3 John 1:10,25,3 John,1,10
6544,2 Thessalonians 3:11,14,2 Thessalonians,3,11
4415,Acts 18:3,5,Acts,18,3
7508,2 John 1:8,24,2 John,1,8
7212,James 5:3,20,James,5,3
7513,2 John 1:13,24,2 John,1,13
7187,James 3:13,20,James,3,13
7539,Jude 1:11,26,Jude,1,11
6074,Ephesians 1:13,10,Ephesians,1,13
6540,2 Thessalonians 3:7,14,2 Thessalonians,3,7
2091,Luke 7:40,3,Luke,7,40
7512,2 John 1:12,24,2 John,1,12
6872,Hebrews 4:3,19,Hebrews,4,3
1609,Mark 13:36,2,Mark,13,36
6569,1 Timothy 1:18,15,1 Timothy,1,18
7358,2 Peter 2:3,22,2 Peter,2,3
5910,2 Corinthians 13:12,8,2 Corinthians,13,12
6256,Philippians 2:10,11,Philippians,2,10
5691,2 Corinthians 2:12,8,2 Corinthians,2,12
7519,3 John 1:6,25,3 John,1,6
5876,2 Corinthians 11:32,8,2 Corinthians,11,32
6282,Philippians 3:6,11,Philippians,3,6
6423,1 Thessalonians 1:8,13,1 Thessalonians,1,8
7161,James 2:13,20,James,2,13
3704,John 19:24,4,John,19,24
2657,Luke 20:22,3,Luke,20,22
6771,Titus 2:8,17,Titus,2,8
7031,Hebrews 11:4,19,Hebrews,11,4
5389,1 Corinthians 8:7,7,1 Corinthians,8,7
5714,2 Corinthians 3:18,8,2 Corinthians,3,18
6812,Philemon 1:19,18,Philemon,1,19
6297,Philippians 3:21,11,Philippians,3,21
7508,2 John 1:8,24,2 John,1,8
5270,1 Corinthians 3:5,7,1 Corinthians,3,5
7259,1 Peter 2:5,21,1 Peter,2,5
7274,1 Peter 2:20,21,1 Peter,2,20
7398,1 John 1:3,23,1 John,1,3
6992,Hebrews 10:4,19,Hebrews,10,4
4784,Acts 28:30,5,Acts,28,30
7377,2 Peter 2:22,22,2 Peter,2,22
6752,Titus 1:5,17,Titus,1,5
783,Matthew 23:9,1,Matthew,23,9
6568,1 Timothy 1:17,15,1 Timothy,1,17
4395,Acts 17:17,5,Acts,17,17
2532,Luke 17:25,3,Luke,17,25
3710,John 19:30,4,John,19,30
6879,Hebrews 4:10,19,Hebrews,4,10
4915,Romans 5:13,6,Romans,5,13
5998,Galatians 4:12,9,Galatians,4,12
7539,Jude 1:11,26,Jude,1,11
6832,Hebrews 1:14,19,Hebrews,1,14
7531,Jude 1:3,26,Jude,1,3
7518,3 John 1:5,25,3 John,1,5
4590,Acts 23:1,5,Acts,23,1
7335,2 Peter 1:1,22,2 Peter,1,1
7539,Jude 1:11,26,Jude,1,11
7545,Jude 1:17,26,Jude,1,17
6111,Ephesians 3:5,10,Ephesians,3,5
3559,John 15:5,4,John,15,5
4826,Romans 2:9,6,Romans,2,9
6233,Philippians 1:17,11,Philippians,1,17
6386,Colossians 3:14,12,Colossians,3,14
5943,Galatians 2:7,9,Galatians,2,7
7391,2 Peter 3:14,22,2 Peter,3,14
7572,Revelation 1:19,27,Revelation,1,19
5906,2 Corinthians 13:8,8,2 Corinthians,13,8
6809,Philemon 1:16,18,Philemon,1,16
6797,Philemon 1:4,18,Philemon,1,4
6743,2 Timothy 4:18,16,2 Timothy,4,18
6971,Hebrews 9:11,19,Hebrews,9,11
6629,1 Timothy 5:11,15,1 Timothy,5,11
6768,Titus 2:5,17,Titus,2,5
7370,2 Peter 2:15,22,2 Peter,2,15
6503,1 Thessalonians 5:27,13,1 Thessalonians,5,27
5942,Galatians 2:6,9,Galatians,2,6
7437,1 John 3:3,23,1 John,3,3
6675,2 Timothy 1:11,16,2 Timothy,1,11
6034,Galatians 5:17,9,Galatians,5,17
6901,Hebrews 6:2,19,Hebrews,6,2
6062,Ephesians 1:1,10,Ephesians,1,1
2972,John 2:22,4,John,2,22
7549,Jude 1:21,26,Jude,1,21
6714,2 Timothy 3:6,16,2 Timothy,3,6
6682,2 Timothy 1:18,16,2 Timothy,1,18
9,Matthew 1:9,1,Matthew,1,9
7393,2 Peter 3:16,22,2 Peter,3,16
7347,2 Peter 1:13,22,2 Peter,1,13
6890,Hebrews 5:5,19,Hebrews,5,5
2114,Luke 8:13,3,Luke,8,13
6782,Titus 3:4,17,Titus,3,4
1716,Mark 15:34,2,Mark,15,34
6739,2 Timothy 4:14,16,2 Timothy,4,14
5033,Romans 9:23,6,Romans,9,23
2037,Luke 6:35,3,Luke,6,35
4779,Acts 28:25,5,Acts,28,25
2710,Luke 21:28,3,Luke,21,28
6400,Colossians 4:3,12,Colossians,4,3
6757,Titus 1:10,17,Titus,1,10
6401,Colossians 4:4,12,Colossians,4,4
6570,1 Timothy 1:19,15,1 Timothy,1,19
5946,Galatians 2:10,9,Galatians,2,10
7540,Jude 1:12,26,Jude,1,12
7281,1 Peter 3:2,21,1 Peter,3,2
5743,2 Corinthians 5:11,8,2 Corinthians,5,11
2532,Luke 17:25,3,Luke,17,25
5715,2 Corinthians 4:1,8,2 Corinthians,4,1
6750,Titus 1:3,17,Titus,1,3
5982,Galatians 3:25,9,Galatians,3,25
6789,Titus 3:11,17,Titus,3,11
6123,Ephesians 3:17,10,Ephesians,3,17
7697,Revelation 9:1,27,Revelation,9,1
37,Matthew 2:12,1,Matthew,2,12
6690,2 Timothy 2:8,16,2 Timothy,2,8
7341,2 Peter 1:7,22,2 Peter,1,7
2995,John 3:20,4,John,3,20
5397,1 Corinthians 9:2,7,1 Corinthians,9,2
6106,Ephesians 2:22,10,Ephesians,2,22
6580,1 Timothy 2:9,15,1 Timothy,2,9
7396,1 John 1:1,23,1 John,1,1
5141,Romans 14:6,6,Romans,14,6
6505,2 Thessalonians 1:1,14,2 Thessalonians,1,1
4917,Romans 5:15,6,Romans,5,15
7546,Jude 1:18,26,Jude,1,18
6571,1 Timothy 1:20,15,1 Timothy,1,20
7423,1 John 2:18,23,1 John,2,18
7371,2 Peter 2:16,22,2 Peter,2,16
6237,Philippians 1:21,11,Philippians,1,21
5817,2 Corinthians 9:6,8,2 Corinthians,9,6
5236,1 Corinthians 1:18,7,1 Corinthians,1,18
7484,1 John 5:5,23,1 John,5,5
7321,1 Peter 5:1,21,1 Peter,5,1
7494,1 John 5:15,23,1 John,5,15
7549,Jude 1:21,26,Jude,1,21
7508,2 John 1:8,24,2 John,1,8
7534,Jude 1:6,26,Jude,1,6
4298,Acts 15:1,5,Acts,15,1
6677,2 Timothy 1:13,16,2 Timothy,1,13
6614,1 Timothy 4:12,15,1 Timothy,4,12
4894,Romans 4:17,6,Romans,4,17
3448,John 12:13,4,John,12,13
7319,1 Peter 4:18,21,1 Peter,4,18
7520,3 John 1:7,25,3 John,1,7
6787,Titus 3:9,17,Titus,3,9
7515,3 John 1:2,25,3 John,1,2
6531,2 Thessalonians 2:15,14,2 Thessalonians,2,15
7002,Hebrews 10:14,19,Hebrews,10,14
7370,2 Peter 2:15,22,2 Peter,2,15
2625,Luke 19:38,3,Luke,19,38
5012,Romans 9:2,6,Romans,9,2
5044,Romans 10:1,6,Romans,10,1
232,Matthew 8:31,1,Matthew,8,31
6507,2 Thessalonians 1:3,14,2 Thessalonians,1,3
6780,Titus 3:2,17,Titus,3,2
7661,Revelation 6:12,27,Revelation,6,12
3250,John 8:14,4,John,8,14
7547,Jude 1:19,26,Jude,1,19
7516,3 John 1:3,25,3 John,1,3
7504,2 John 1:4,24,2 John,1,4
7243,1 Peter 1:14,21,1 Peter,1,14
7507,2 John 1:7,24,2 John,1,7
6764,Titus 2:1,17,Titus,2,1
5350,1 Corinthians 7:8,7,1 Corinthians,7,8
7251,1 Peter 1:22,21,1 Peter,1,22
5255,1 Corinthians 2:6,7,1 Corinthians,2,6
6353,Colossians 2:4,12,Colossians,2,4
7856,Revelation 18:7,27,Revelation,18,7
4470,Acts 19:30,5,Acts,19,30
348,Matthew 12:3,1,Matthew,12,3
1073,Mark 1:2,2,Mark,1,2
657,Matthew 20:9,1,Matthew,20,9
6507,2 Thessalonians 1:3,14,2 Thessalonians,1,3
6075,Ephesians 1:14,10,Ephesians,1,14
1973,Luke 5:10,3,Luke,5,10
7451,1 John 3:17,23,1 John,3,17
7552,Jude 1:24,26,Jude,1,24
6840,Hebrews 2:8,19,Hebrews,2,8
7172,James 2:24,20,James,2,24
972,Matthew 26:62,1,Matthew,26,62
7180,James 3:6,20,James,3,6
6232,Philippians 1:16,11,Philippians,1,16
7853,Revelation 18:4,27,Revelation,18,4
1352,Mark 7:33,2,Mark,7,33
7175,James 3:1,20,James,3,1
6803,Philemon 1:10,18,Philemon,1,10
7898,Revelation 20:4,27,Revelation,20,4
7472,1 John 4:14,23,1 John,4,14
6793,Titus 3:15,17,Titus,3,15
7451,1 John 3:17,23,1 John,3,17
3395,John 11:17,4,John,11,17
6106,Ephesians 2:22,10,Ephesians,2,22
839,Matthew 24:26,1,Matthew,24,26
7374,2 Peter 2:19,22,2 Peter,2,19
7709,Revelation 9:13,27,Revelation,9,13
6786,Titus 3:8,17,Titus,3,8
7522,3 John 1:9,25,3 John,1,9
7074,Hebrews 12:7,19,Hebrews,12,7
634,Matthew 19:16,1,Matthew,19,16
6168,Ephesians 5:9,10,Ephesians,5,9
3696,John 19:16,4,John,19,16
7509,2 John 1:9,24,2 John,1,9
5348,1 Corinthians 7:6,7,1 Corinthians,7,6
5934,Galatians 1:22,9,Galatians,1,22
5331,1 Corinthians 6:9,7,1 Corinthians,6,9
1281,Mark 6:18,2,Mark,6,18
3825,Acts 2:21,5,Acts,2,21
6429,1 Thessalonians 2:4,13,1 Thessalonians,2,4
6558,1 Timothy 1:7,15,1 Timothy,1,7
6713,2 Timothy 3:5,16,2 Timothy,3,5
7503,2 John 1:3,24,2 John,1,3
3477,John 12:42,4,John,12,42
6028,Galatians 5:11,9,Galatians,5,11
796,Matthew 23:22,1,Matthew,23,22
4975,Romans 8:4,6,Romans,8,4
7388,2 Peter 3:11,22,2 Peter,3,11
3731,John 20:9,4,John,20,9
6906,Hebrews 6:7,19,Hebrews,6,7
7518,3 John 1:5,25,3 John,1,5
6550,2 Thessalonians 3:17,14,2 Thessalonians,3,17
6438,1 Thessalonians 2:13,13,1 Thessalonians,2,13
5741,2 Corinthians 5:9,8,2 Corinthians,5,9
7544,Jude 1:16,26,Jude,1,16
7155,James 2:7,20,James,2,7
5320,1 Corinthians 5:11,7,1 Corinthians,5,11
6831,Hebrews 1:13,19,Hebrews,1,13
4196,Acts 12:4,5,Acts,12,4
4334,Acts 15:37,5,Acts,15,37
6660,1 Timothy 6:17,15,1 Timothy,6,17
7525,3 John 1:12,25,3 John,1,12
5733,2 Corinthians 5:1,8,2 Corinthians,5,1
6531,2 Thessalonians 2:15,14,2 Thessalonians,2,15
6397,Colossians 3:25,12,Colossians,3,25
7324,1 Peter 5:4,21,1 Peter,5,4
6720,2 Timothy 3:12,16,2 Timothy,3,12
7358,2 Peter 2:3,22,2 Peter,2,3
4168,Acts 11:6,5,Acts,11,6
6321,Colossians 1:1,12,Colossians,1,1
1533,Mark 12:4,2,Mark,12,4
6401,Colossians 4:4,12,Colossians,4,4
4086,Acts 9:15,5,Acts,9,15
6371,Colossians 2:22,12,Colossians,2,22
7009,Hebrews 10:21,19,Hebrews,10,21
7516,3 John 1:3,25,3 John,1,3
7502,2 John 1:2,24,2 John,1,2
7543,Jude 1:15,26,Jude,1,15
5272,1 Corinthians 3:7,7,1 Corinthians,3,7
4313,Acts 15:16,5,Acts,15,16
5824,2 Corinthians 9:13,8,2 Corinthians,9,13
7149,James 2:1,20,James,2,1
6333,Colossians 1:13,12,Colossians,1,13
7341,2 Peter 1:7,22,2 Peter,1,7
5408,1 Corinthians 9:13,7,1 Corinthians,9,13
274,Matthew 10:1,1,Matthew,10,1
6122,Ephesians 3:16,10,Ephesians,3,16
3434,John 11:56,4,John,11,56
1282,Mark 6:19,2,Mark,6,19
6308,Philippians 4:11,11,Philippians,4,11
3733,John 20:11,4,John,20,11
7548,Jude 1:20,26,Jude,1,20
5993,Galatians 4:7,9,Galatians,4,7
4539,Acts 21:20,5,Acts,21,20
390,Matthew 12:45,1,Matthew,12,45
7353,2 Peter 1:19,22,2 Peter,1,19
1067,Matthew 28:16,1,Matthew,28,16
2582,Luke 18:38,3,Luke,18,38
7878,Revelation 19:5,27,Revelation,19,5
6531,2 Thessalonians 2:15,14,2 Thessalonians,2,15
6230,Philippians 1:14,11,Philippians,1,14
6711,2 Timothy 3:3,16,2 Timothy,3,3
6749,Titus 1:2,17,Titus,1,2
6629,1 Timothy 5:11,15,1 Timothy,5,11
6042,Galatians 5:25,9,Galatians,5,25
6620,1 Timothy 5:2,15,1 Timothy,5,2
6607,1 Timothy 4:5,15,1 Timothy,4,5
6282,Philippians 3:6,11,Philippians,3,6
5918,Galatians 1:6,9,Galatians,1,6
7537,Jude 1:9,26,Jude,1,9
7202,James 4:10,20,James,4,10
1987,Luke 5:24,3,Luke,5,24
1588,Mark 13:15,2,Mark,13,15
6666,2 Timothy 1:2,16,2 Timothy,1,2
7319,1 Peter 4:18,21,1 Peter,4,18
6194,Ephesians 6:2,10,Ephesians,6,2
4616,Acts 23:27,5,Acts,23,27
7383,2 Peter 3:6,22,2 Peter,3,6
6786,Titus 3:8,17,Titus,3,8
6815,Philemon 1:22,18,Philemon,1,22
7502,2 John 1:2,24,2 John,1,2
6512,2 Thessalonians 1:8,14,2 Thessalonians,1,8
5419,1 Corinthians 9:24,7,1 Corinthians,9,24
7545,Jude 1:17,26,Jude,1,17
7850,Revelation 18:1,27,Revelation,18,1
6731,2 Timothy 4:6,16,2 Timothy,4,6
6788,Titus 3:10,17,Titus,3,10
35,Matthew 2:10,1,Matthew,2,10
6429,1 Thessalonians 2:4,13,1 Thessalonians,2,4
6771,Titus 2:8,17,Titus,2,8
6516,2 Thessalonians 1:12,14,2 Thessalonians,1,12
5987,Galatians 4:1,9,Galatians,4,1
7238,1 Peter 1:9,21,1 Peter,1,9
6570,1 Timothy 1:19,15,1 Timothy,1,19
7142,James 1:21,20,James,1,21
2510,Luke 17:3,3,Luke,17,3
169,Matthew 6:31,1,Matthew,6,31
2534,Luke 17:27,3,Luke,17,27
7147,James 1:26,20,James,1,26
7505,2 John 1:5,24,2 John,1,5
7522,3 John 1:9,25,3 John,1,9
2638,Luke 20:3,3,Luke,20,3
6375,Colossians 3:3,12,Colossians,3,3
7434,1 John 2:29,23,1 John,2,29
5521,1 Corinthians 13:1,7,1 Corinthians,13,1
5397,1 Corinthians 9:2,7,1 Corinthians,9,2
6692,2 Timothy 2:10,16,2 Timothy,2,10
3482,John 12:47,4,John,12,47
7384,2 Peter 3:7,22,2 Peter,3,7
6339,Colossians 1:19,12,Colossians,1,19
5384,1 Corinthians 8:2,7,1 Corinthians,8,2
5691,2 Corinthians 2:12,8,2 Corinthians,2,12
7501,2 John 1:1,24,2 John,1,1
6301,Philippians 4:4,11,Philippians,4,4
6511,2 Thessalonians 1:7,14,2 Thessalonians,1,7
7190,James 3:16,20,James,3,16
