BF3_CumVerse,BF3_BCV,BF3_BookIndex,BF3_BookName,BF3_Chapter,BF3_Verse
6672,2 Timothy 1:8,16,2 Timothy,1,8
7399,1 John 1:4,23,1 John,1,4
4964,Romans 7:18,6,Romans,7,18
5337,1 Corinthians 6:15,7,1 Corinthians,6,15
3808,Acts 2:4,5,Acts,2,4
6380,Colossians 3:8,12,Colossians,3,8
6474,1 Thessalonians 4:16,13,1 Thessalonians,4,16
6331,Colossians 1:11,12,Colossians,1,11
6473,1 Thessalonians 4:15,13,1 Thessalonians,4,15
7152,James 2:4,20,James,2,4
7368,2 Peter 2:13,22,2 Peter,2,13
7202,James 4:10,20,James,4,10
6561,1 Timothy 1:10,15,1 Timothy,1,10
7511,2 John 1:11,24,2 John,1,11
7760,Revelation 12:13,27,Revelation,12,13
6459,1 Thessalonians 4:1,13,1 Thessalonians,4,1
7524,3 John 1:11,25,3 John,1,11
2990,John 3:15,4,John,3,15
6586,1 Timothy 2:15,15,1 Timothy,2,15
6772,Titus 2:9,17,Titus,2,9
6518,2 Thessalonians 2:2,14,2 Thessalonians,2,2
4664,Acts 25:13,5,Acts,25,13
4869,Romans 3:23,6,Romans,3,23
6131,Ephesians 4:4,10,Ephesians,4,4
6589,1 Timothy 3:3,15,1 Timothy,3,3
7218,James 5:9,20,James,5,9
5199,Romans 16:8,6,Romans,16,8
6048,Galatians 6:5,9,Galatians,6,5
6030,Galatians 5:13,9,Galatians,5,13
7860,Revelation 18:11,27,Revelation,18,11
7530,Jude 1:2,26,Jude,1,2
6704,2 Timothy 2:22,16,2 Timothy,2,22
6806,Philemon 1:13,18,Philemon,1,13
5711,2 Corinthians 3:15,8,2 Corinthians,3,15
7210,James 5:1,20,James,5,1
6868,Hebrews 3:18,19,Hebrews,3,18
6377,Colossians 3:5,12,Colossians,3,5
6901,Hebrews 6:2,19,Hebrews,6,2
5840,2 Corinthians 10:14,8,2 Corinthians,10,14
7542,Jude 1:14,26,Jude,1,14
5266,1 Corinthians 3:1,7,1 Corinthians,3,1
5320,1 Corinthians 5:11,7,1 Corinthians,5,11
2191,Luke 9:34,3,Luke,9,34
6508,2 Thessalonians 1:4,14,2 Thessalonians,1,4
6858,Hebrews 3:8,19,Hebrews,3,8
7370,2 Peter 2:15,22,2 Peter,2,15
1461,Mark 10:17,2,Mark,10,17
5787,2 Corinthians 7:16,8,2 Corinthians,7,16
6460,1 Thessalonians 4:2,13,1 Thessalonians,4,2
3321,John 9:26,4,John,9,26
7515,3 John 1:2,25,3 John,1,2
7615,Revelation 3:13,27,Revelation,3,13
2944,John 1:45,4,John,1,45
5710,2 Corinthians 3:14,8,2 Corinthians,3,14
3323,John 9:28,4,John,9,28
5417,1 Corinthians 9:22,7,1 Corinthians,9,22
7502,2 John 1:2,24,2 John,1,2
2022,Luke 6:20,3,Luke,6,20
7299,1 Peter 3:20,21,1 Peter,3,20
6731,2 Timothy 4:6,16,2 Timothy,4,6
7477,1 John 4:19,23,1 John,4,19
6276,Philippians 2:30,11,Philippians,2,30
5668,2 Corinthians 1:13,8,2 Corinthians,1,13
7544,Jude 1:16,26,Jude,1,16
3479,John 12:44,4,John,12,44
5407,1 Corinthians 9:12,7,1 Corinthians,9,12
3011,John 3:36,4,John,3,36
5792,2 Corinthians 8:5,8,2 Corinthians,8,5
7457,1 John 3:23,23,1 John,3,23
6124,Ephesians 3:18,10,Ephesians,3,18
7402,1 John 1:7,23,1 John,1,7
6592,1 Timothy 3:6,15,1 Timothy,3,6
7226,James 5:17,20,James,5,17
7509,2 John 1:9,24,2 John,1,9
7520,3 John 1:7,25,3 John,1,7
7503,2 John 1:3,24,2 John,1,3
7475,1 John 4:17,23,1 John,4,17
7184,James 3:10,20,James,3,10
6621,1 Timothy 5:3,15,1 Timothy,5,3
6511,2 Thessalonians 1:7,14,2 Thessalonians,1,7
7409,1 John 2:4,23,1 John,2,4
7528,3 John 1:15,25,3 John,1,15
7902,Revelation 20:8,27,Revelation,20,8
7224,James 5:15,20,James,5,15
6776,Titus 2:13,17,Titus,2,13
5775,2 Corinthians 7:4,8,2 Corinthians,7,4
2384,Luke 13:10,3,Luke,13,10
5417,1 Corinthians 9:22,7,1 Corinthians,9,22
7425,1 John 2:20,23,1 John,2,20
6066,Ephesians 1:5,10,Ephesians,1,5
6740,2 Timothy 4:15,16,2 Timothy,4,15
6543,2 Thessalonians 3:10,14,2 Thessalonians,3,10
6718,2 Timothy 3:10,16,2 Timothy,3,10
6521,2 Thessalonians 2:5,14,2 Thessalonians,2,5
7413,1 John 2:8,23,1 John,2,8
34,Matthew 2:9,1,Matthew,2,9
6609,1 Timothy 4:7,15,1 Timothy,4,7
1430,Mark 9:36,2,Mark,9,36
7536,Jude 1:8,26,Jude,1,8
5803,2 Corinthians 8:16,8,2 Corinthians,8,16
7546,Jude 1:18,26,Jude,1,18
6742,2 Timothy 4:17,16,2 Timothy,4,17
6592,1 Timothy 3:6,15,1 Timothy,3,6
5694,2 Corinthians 2:15,8,2 Corinthians,2,15
7378,2 Peter 3:1,22,2 Peter,3,1
5842,2 Corinthians 10:16,8,2 Corinthians,10,16
3001,John 3:26,4,John,3,26
7382,2 Peter 3:5,22,2 Peter,3,5
7178,James 3:4,20,James,3,4
5834,2 Corinthians 10:8,8,2 Corinthians,10,8
5319,1 Corinthians 5:10,7,1 Corinthians,5,10
6795,Philemon 1:2,18,Philemon,1,2
7350,2 Peter 1:16,22,2 Peter,1,16
7508,2 John 1:8,24,2 John,1,8
6370,Colossians 2:21,12,Colossians,2,21
4037,Acts 8:6,5,Acts,8,6
4984,Romans 8:13,6,Romans,8,13
6813,Philemon 1:20,18,Philemon,1,20
6676,2 Timothy 1:12,16,2 Timothy,1,12
5785,2 Corinthians 7:14,8,2 Corinthians,7,14
7207,James 4:15,20,James,4,15
4799,Romans 1:14,6,Romans,1,14
7206,James 4:14,20,James,4,14
6754,Titus 1:7,17,Titus,1,7
6615,1 Timothy 4:13,15,1 Timothy,4,13
6069,Ephesians 1:8,10,Ephesians,1,8
2725,Luke 22:5,3,Luke,22,5
7773,Revelation 13:9,27,Revelation,13,9
724,Matthew 21:42,1,Matthew,21,42
7333,1 Peter 5:13,21,1 Peter,5,13
5825,2 Corinthians 9:14,8,2 Corinthians,9,14
6508,2 Thessalonians 1:4,14,2 Thessalonians,1,4
888,Matthew 25:24,1,Matthew,25,24
2055,Luke 7:4,3,Luke,7,4
6511,2 Thessalonians 1:7,14,2 Thessalonians,1,7
7289,1 Peter 3:10,21,1 Peter,3,10
5957,Galatians 2:21,9,Galatians,2,21
4045,Acts 8:14,5,Acts,8,14
7881,Revelation 19:8,27,Revelation,19,8
4806,Romans 1:21,6,Romans,1,21
6764,Titus 2:1,17,Titus,2,1
4961,Romans 7:15,6,Romans,7,15
6278,Philippians 3:2,11,Philippians,3,2
7527,3 John 1:14,25,3 John,1,14
7188,James 3:14,20,James,3,14
6511,2 Thessalonians 1:7,14,2 Thessalonians,1,7
6109,Ephesians 3:3,10,Ephesians,3,3
7365,2 Peter 2:10,22,2 Peter,2,10
7508,2 John 1:8,24,2 John,1,8
6813,Philemon 1:20,18,Philemon,1,20
1802,Luke 1:53,3,Luke,1,53
3281,John 8:45,4,John,8,45
7549,Jude 1:21,26,Jude,1,21
7535,Jude 1:7,26,Jude,1,7
6478,1 Thessalonians 5:2,13,1 Thessalonians,5,2
6470,1 Thessalonians 4:12,13,1 Thessalonians,4,12
7168,James 2:20,20,James,2,20
7552,Jude 1:24,26,Jude,1,24
6687,2 Timothy 2:5,16,2 Timothy,2,5
7323,1 Peter 5:3,21,1 Peter,5,3
2712,Luke 21:30,3,Luke,21,30
6816,Philemon 1:23,18,Philemon,1,23
6724,2 Timothy 3:16,16,2 Timothy,3,16
7241,1 Peter 1:12,21,1 Peter,1,12
4938,Romans 6:15,6,Romans,6,15
6387,Colossians 3:15,12,Colossians,3,15
6549,2 Thessalonians 3:16,14,2 Thessalonians,3,16
6255,Philippians 2:9,11,Philippians,2,9
6064,Ephesians 1:3,10,Ephesians,1,3
7389,2 Peter 3:12,22,2 Peter,3,12
5921,Galatians 1:9,9,Galatians,1,9
6218,Philippians 1:2,11,Philippians,1,2
1955,Luke 4:36,3,Luke,4,36
6317,Philippians 4:20,11,Philippians,4,20
6776,Titus 2:13,17,Titus,2,13
6673,2 Timothy 1:9,16,2 Timothy,1,9
7196,James 4:4,20,James,4,4
3586,John 16:5,4,John,16,5
5418,1 Corinthians 9:23,7,1 Corinthians,9,23
6365,Colossians 2:16,12,Colossians,2,16
5888,2 Corinthians 12:11,8,2 Corinthians,12,11
5314,1 Corinthians 5:5,7,1 Corinthians,5,5
6842,Hebrews 2:10,19,Hebrews,2,10
7548,Jude 1:20,26,Jude,1,20
7264,1 Peter 2:10,21,1 Peter,2,10
62,Matthew 3:14,1,Matthew,3,14
7525,3 John 1:12,25,3 John,1,12
1479,Mark 10:35,2,Mark,10,35
6788,Titus 3:10,17,Titus,3,10
4102,Acts 9:31,5,Acts,9,31
6193,Ephesians 6:1,10,Ephesians,6,1
6810,Philemon 1:17,18,Philemon,1,17
7525,3 John 1:12,25,3 John,1,12
2132,Luke 8:31,3,Luke,8,31
4049,Acts 8:18,5,Acts,8,18
6815,Philemon 1:22,18,Philemon,1,22
7511,2 John 1:11,24,2 John,1,11
6535,2 Thessalonians 3:2,14,2 Thessalonians,3,2
7642,Revelation 5:7,27,Revelation,5,7
5717,2 Corinthians 4:3,8,2 Corinthians,4,3
6622,1 Timothy 5:4,15,1 Timothy,5,4
7515,3 John 1:2,25,3 John,1,2
3807,Acts 2:3,5,Acts,2,3
6000,Galatians 4:14,9,Galatians,4,14
7509,2 John 1:9,24,2 John,1,9
6508,2 Thessalonians 1:4,14,2 Thessalonians,1,4
6650,1 Timothy 6:7,15,1 Timothy,6,7
6334,Colossians 1:14,12,Colossians,1,14
5402,1 Corinthians 9:7,7,1 Corinthians,9,7
2413,Luke 14:4,3,Luke,14,4
7848,Revelation 17:17,27,Revelation,17,17
7510,2 John 1:10,24,2 John,1,10
6782,Titus 3:4,17,Titus,3,4
5972,Galatians 3:15,9,Galatians,3,15
6801,Philemon 1:8,18,Philemon,1,8
6816,Philemon 1:23,18,Philemon,1,23
6526,2 Thessalonians 2:10,14,2 Thessalonians,2,10
6318,Philippians 4:21,11,Philippians,4,21
7534,Jude 1:6,26,Jude,1,6
674,Matthew 20:26,1,Matthew,20,26
7509,2 John 1:9,24,2 John,1,9
5920,Galatians 1:8,9,Galatians,1,8
4284,Acts 14:15,5,Acts,14,15
7373,2 Peter 2:18,22,2 Peter,2,18
7178,James 3:4,20,James,3,4
6767,Titus 2:4,17,Titus,2,4
7304,1 Peter 4:3,21,1 Peter,4,3
420,Matthew 13:25,1,Matthew,13,25
5930,Galatians 1:18,9,Galatians,1,18
1084,Mark 1:13,2,Mark,1,13
6164,Ephesians 5:5,10,Ephesians,5,5
6293,Philippians 3:17,11,Philippians,3,17
7542,Jude 1:14,26,Jude,1,14
7685,Revelation 8:2,27,Revelation,8,2
6760,Titus 1:13,17,Titus,1,13
7393,2 Peter 3:16,22,2 Peter,3,16
6564,1 Timothy 1:13,15,1 Timothy,1,13
6551,2 Thessalonians 3:18,14,2 Thessalonians,3,18
4666,Acts 25:15,5,Acts,25,15
529,Matthew 16:1,1,Matthew,16,1
6813,Philemon 1:20,18,Philemon,1,20
7189,James 3:15,20,James,3,15
6906,Hebrews 6:7,19,Hebrews,6,7
5791,2 Corinthians 8:4,8,2 Corinthians,8,4
6717,2 Timothy 3:9,16,2 Timothy,3,9
6089,Ephesians 2:5,10,Ephesians,2,5
7372,2 Peter 2:17,22,2 Peter,2,17
4948,Romans 7:2,6,Romans,7,2
5157,Romans 14:22,6,Romans,14,22
6749,Titus 1:2,17,Titus,1,2
5063,Romans 10:20,6,Romans,10,20
6757,Titus 1:10,17,Titus,1,10
7501,2 John 1:1,24,2 John,1,1
2617,Luke 19:30,3,Luke,19,30
6421,1 Thessalonians 1:6,13,1 Thessalonians,1,6
6730,2 Timothy 4:5,16,2 Timothy,4,5
6356,Colossians 2:7,12,Colossians,2,7
6707,2 Timothy 2:25,16,2 Timothy,2,25
7535,Jude 1:7,26,Jude,1,7
5947,Galatians 2:11,9,Galatians,2,11
7338,2 Peter 1:4,22,2 Peter,1,4
6607,1 Timothy 4:5,15,1 Timothy,4,5
7504,2 John 1:4,24,2 John,1,4
6397,Colossians 3:25,12,Colossians,3,25
6053,Galatians 6:10,9,Galatians,6,10
2254,Luke 10:35,3,Luke,10,35
7285,1 Peter 3:6,21,1 Peter,3,6
7007,Hebrews 10:19,19,Hebrews,10,19
6216,Ephesians 6:24,10,Ephesians,6,24
6672,2 Timothy 1:8,16,2 Timothy,1,8
7350,2 Peter 1:16,22,2 Peter,1,16
5472,1 Corinthians 11:17,7,1 Corinthians,11,17
5945,Galatians 2:9,9,Galatians,2,9
6145,Ephesians 4:18,10,Ephesians,4,18
5779,2 Corinthians 7:8,8,2 Corinthians,7,8
6749,Titus 1:2,17,Titus,1,2
5297,1 Corinthians 4:9,7,1 Corinthians,4,9
3628,John 17:14,4,John,17,14
3798,Acts 1:20,5,Acts,1,20
4843,Romans 2:26,6,Romans,2,26
5937,Galatians 2:1,9,Galatians,2,1
6662,1 Timothy 6:19,15,1 Timothy,6,19
7485,1 John 5:6,23,1 John,5,6
6722,2 Timothy 3:14,16,2 Timothy,3,14
6865,Hebrews 3:15,19,Hebrews,3,15
4788,Romans 1:3,6,Romans,1,3
4544,Acts 21:25,5,Acts,21,25
7507,2 John 1:7,24,2 John,1,7
6352,Colossians 2:3,12,Colossians,2,3
7487,1 John 5:8,23,1 John,5,8
2622,Luke 19:35,3,Luke,19,35
1198,Mark 4:19,2,Mark,4,19
7515,3 John 1:2,25,3 John,1,2
6589,1 Timothy 3:3,15,1 Timothy,3,3
7311,1 Peter 4:10,21,1 Peter,4,10
6618,1 Timothy 4:16,15,1 Timothy,4,16
2054,Luke 7:3,3,Luke,7,3
7538,Jude 1:10,26,Jude,1,10
7520,3 John 1:7,25,3 John,1,7
6506,2 Thessalonians 1:2,14,2 Thessalonians,1,2
6793,Titus 3:15,17,Titus,3,15
7520,3 John 1:7,25,3 John,1,7
6878,Hebrews 4:9,19,Hebrews,4,9
6584,1 Timothy 2:13,15,1 Timothy,2,13
7203,James 4:11,20,James,4,11
4678,Acts 25:27,5,Acts,25,27
4766,Acts 28:12,5,Acts,28,12
7641,Revelation 5:6,27,Revelation,5,6
5499,1 Corinthians 12:10,7,1 Corinthians,12,10
7375,2 Peter 2:20,22,2 Peter,2,20
6524,2 Thessalonians 2:8,14,2 Thessalonians,2,8
5762,2 Corinthians 6:9,8,2 Corinthians,6,9
631,Matthew 19:13,1,Matthew,19,13
6087,Ephesians 2:3,10,Ephesians,2,3
5940,Galatians 2:4,9,Galatians,2,4
6790,Titus 3:12,17,Titus,3,12
6757,Titus 1:10,17,Titus,1,10
6766,Titus 2:3,17,Titus,2,3
6793,Titus 3:15,17,Titus,3,15
6456,1 Thessalonians 3:11,13,1 Thessalonians,3,11
7539,Jude 1:11,26,Jude,1,11
7549,Jude 1:21,26,Jude,1,21
6527,2 Thessalonians 2:11,14,2 Thessalonians,2,11
7412,1 John 2:7,23,1 John,2,7
6737,2 Timothy 4:12,16,2 Timothy,4,12
7732,Revelation 11:4,27,Revelation,11,4
4887,Romans 4:10,6,Romans,4,10
6445,1 Thessalonians 2:20,13,1 Thessalonians,2,20
6545,2 Thessalonians 3:12,14,2 Thessalonians,3,12
7520,3 John 1:7,25,3 John,1,7
5973,Galatians 3:16,9,Galatians,3,16
5316,1 Corinthians 5:7,7,1 Corinthians,5,7
7398,1 John 1:3,23,1 John,1,3
7687,Revelation 8:4,27,Revelation,8,4
5898,2 Corinthians 12:21,8,2 Corinthians,12,21
6494,1 Thessalonians 5:18,13,1 Thessalonians,5,18
7522,3 John 1:9,25,3 John,1,9
7188,James 3:14,20,James,3,14
6725,2 Timothy 3:17,16,2 Timothy,3,17
6740,2 Timothy 4:15,16,2 Timothy,4,15
7248,1 Peter 1:19,21,1 Peter,1,19
6277,Philippians 3:1,11,Philippians,3,1
7265,1 Peter 2:11,21,1 Peter,2,11
7490,1 John 5:11,23,1 John,5,11
6810,Philemon 1:17,18,Philemon,1,17
1118,Mark 2:2,2,Mark,2,2
4576,Acts 22:17,5,Acts,22,17
6237,Philippians 1:21,11,Philippians,1,21
6704,2 Timothy 2:22,16,2 Timothy,2,22
3912,Acts 4:35,5,Acts,4,35
5109,Romans 12:9,6,Romans,12,9
3937,Acts 5:23,5,Acts,5,23
1508,Mark 11:12,2,Mark,11,12
6398,Colossians 4:1,12,Colossians,4,1
7187,James 3:13,20,James,3,13
6112,Ephesians 3:6,10,Ephesians,3,6
1873,Luke 2:44,3,Luke,2,44
3666,John 18:26,4,John,18,26
6359,Colossians 2:10,12,Colossians,2,10
6562,1 Timothy 1:11,15,1 Timothy,1,11
6429,1 Thessalonians 2:4,13,1 Thessalonians,2,4
5277,1 Corinthians 3:12,7,1 Corinthians,3,12
7195,James 4:3,20,James,4,3
6377,Colossians 3:5,12,Colossians,3,5
6414,Colossians 4:17,12,Colossians,4,17
7400,1 John 1:5,23,1 John,1,5
7501,2 John 1:1,24,2 John,1,1
7506,2 John 1:6,24,2 John,1,6
7237,1 Peter 1:8,21,1 Peter,1,8
6815,Philemon 1:22,18,Philemon,1,22
3847,Acts 2:43,5,Acts,2,43
5930,Galatians 1:18,9,Galatians,1,18
1734,Mark 16:5,2,Mark,16,5
6038,Galatians 5:21,9,Galatians,5,21
6771,Titus 2:8,17,Titus,2,8
2291,Luke 11:30,3,Luke,11,30
6806,Philemon 1:13,18,Philemon,1,13
6388,Colossians 3:16,12,Colossians,3,16
7395,2 Peter 3:18,22,2 Peter,3,18
7379,2 Peter 3:2,22,2 Peter,3,2
7510,2 John 1:10,24,2 John,1,10
2164,Luke 9:7,3,Luke,9,7
5335,1 Corinthians 6:13,7,1 Corinthians,6,13
7501,2 John 1:1,24,2 John,1,1
7347,2 Peter 1:13,22,2 Peter,1,13
5531,1 Corinthians 13:11,7,1 Corinthians,13,11
6784,Titus 3:6,17,Titus,3,6
1589,Mark 13:16,2,Mark,13,16
6170,Ephesians 5:11,10,Ephesians,5,11
6156,Ephesians 4:29,10,Ephesians,4,29
7552,Jude 1:24,26,Jude,1,24
6774,Titus 2:11,17,Titus,2,11
1758,Luke 1:9,3,Luke,1,9
6605,1 Timothy 4:3,15,1 Timothy,4,3
6392,Colossians 3:20,12,Colossians,3,20
6454,1 Thessalonians 3:9,13,1 Thessalonians,3,9
7198,James 4:6,20,James,4,6
707,Matthew 21:25,1,Matthew,21,25
6760,Titus 1:13,17,Titus,1,13
6560,1 Timothy 1:9,15,1 Timothy,1,9
7029,Hebrews 11:2,19,Hebrews,11,2
5712,2 Corinthians 3:16,8,2 Corinthians,3,16
6524,2 Thessalonians 2:8,14,2 Thessalonians,2,8
6742,2 Timothy 4:17,16,2 Timothy,4,17
1595,Mark 13:22,2,Mark,13,22
6771,Titus 2:8,17,Titus,2,8
3818,Acts 2:14,5,Acts,2,14
6451,1 Thessalonians 3:6,13,1 Thessalonians,3,6
5824,2 Corinthians 9:13,8,2 Corinthians,9,13
986,Matthew 27:1,1,Matthew,27,1
7701,Revelation 9:5,27,Revelation,9,5
5279,1 Corinthians 3:14,7,1 Corinthians,3,14
7068,Hebrews 12:1,19,Hebrews,12,1
6716,2 Timothy 3:8,16,2 Timothy,3,8
3293,John 8:57,4,John,8,57
6720,2 Timothy 3:12,16,2 Timothy,3,12
1693,Mark 15:11,2,Mark,15,11
6233,Philippians 1:17,11,Philippians,1,17
6379,Colossians 3:7,12,Colossians,3,7
6023,Galatians 5:6,9,Galatians,5,6
7116,Hebrews 13:20,19,Hebrews,13,20
7212,James 5:3,20,James,5,3
6852,Hebrews 3:2,19,Hebrews,3,2
6517,2 Thessalonians 2:1,14,2 Thessalonians,2,1
51,Matthew 3:3,1,Matthew,3,3
6708,2 Timothy 2:26,16,2 Timothy,2,26
6349,Colossians 1:29,12,Colossians,1,29
7502,2 John 1:2,24,2 John,1,2
7332,1 Peter 5:12,21,1 Peter,5,12
7139,James 1:18,20,James,1,18
4382,Acts 17:4,5,Acts,17,4
7349,2 Peter 1:15,22,2 Peter,1,15
4878,Romans 4:1,6,Romans,4,1
4174,Acts 11:12,5,Acts,11,12
3235,John 7:52,4,John,7,52
6058,Galatians 6:15,9,Galatians,6,15
6035,Galatians 5:18,9,Galatians,5,18
7187,James 3:13,20,James,3,13
6674,2 Timothy 1:10,16,2 Timothy,1,10
2579,Luke 18:35,3,Luke,18,35
7392,2 Peter 3:15,22,2 Peter,3,15
6305,Philippians 4:8,11,Philippians,4,8
7509,2 John 1:9,24,2 John,1,9
3481,John 12:46,4,John,12,46
7435,1 John 3:1,23,1 John,3,1
7520,3 John 1:7,25,3 John,1,7
7550,Jude 1:22,26,Jude,1,22
6724,2 Timothy 3:16,16,2 Timothy,3,16
7157,James 2:9,20,James,2,9
1483,Mark 10:39,2,Mark,10,39
7240,1 Peter 1:11,21,1 Peter,1,11
6601,1 Timothy 3:15,15,1 Timothy,3,15
5244,1 Corinthians 1:26,7,1 Corinthians,1,26
7506,2 John 1:6,24,2 John,1,6
6783,Titus 3:5,17,Titus,3,5
2475,Luke 15:31,3,Luke,15,31
6575,1 Timothy 2:4,15,1 Timothy,2,4
6561,1 Timothy 1:10,15,1 Timothy,1,10
6374,Colossians 3:2,12,Colossians,3,2
6732,2 Timothy 4:7,16,2 Timothy,4,7
5729,2 Corinthians 4:15,8,2 Corinthians,4,15
6200,Ephesians 6:8,10,Ephesians,6,8
7402,1 John 1:7,23,1 John,1,7
5680,2 Corinthians 2:1,8,2 Corinthians,2,1
6238,Philippians 1:22,11,Philippians,1,22
6789,Titus 3:11,17,Titus,3,11
6561,1 Timothy 1:10,15,1 Timothy,1,10
7443,1 John 3:9,23,1 John,3,9
6431,1 Thessalonians 2:6,13,1 Thessalonians,2,6
6522,2 Thessalonians 2:6,14,2 Thessalonians,2,6
6423,1 Thessalonians 1:8,13,1 Thessalonians,1,8
1356,Mark 7:37,2,Mark,7,37
7242,1 Peter 1:13,21,1 Peter,1,13
3436,John 12:1,4,John,12,1
6074,Ephesians 1:13,10,Ephesians,1,13
1427,Mark 9:33,2,Mark,9,33
6348,Colossians 1:28,12,Colossians,1,28
7351,2 Peter 1:17,22,2 Peter,1,17
5801,2 Corinthians 8:14,8,2 Corinthians,8,14
7643,Revelation 5:8,27,Revelation,5,8
7461,1 John 4:3,23,1 John,4,3
6140,Ephesians 4:13,10,Ephesians,4,13
6506,2 Thessalonians 1:2,14,2 Thessalonians,1,2
7304,1 Peter 4:3,21,1 Peter,4,3
3763,John 21:10,4,John,21,10
5278,1 Corinthians 3:13,7,1 Corinthians,3,13
7543,Jude 1:15,26,Jude,1,15
6457,1 Thessalonians 3:12,13,1 Thessalonians,3,12
7801,Revelation 14:19,27,Revelation,14,19
7495,1 John 5:16,23,1 John,5,16
6798,Philemon 1:5,18,Philemon,1,5
6820,Hebrews 1:2,19,Hebrews,1,2
7517,3 John 1:4,25,3 John,1,4
7316,1 Peter 4:15,21,1 Peter,4,15
6173,Ephesians 5:14,10,Ephesians,5,14
6797,Philemon 1:4,18,Philemon,1,4
6683,2 Timothy 2:1,16,2 Timothy,2,1
7388,2 Peter 3:11,22,2 Peter,3,11
6200,Ephesians 6:8,10,Ephesians,6,8
7516,3 John 1:3,25,3 John,1,3
6419,1 Thessalonians 1:4,13,1 Thessalonians,1,4
5667,2 Corinthians 1:12,8,2 Corinthians,1,12
6055,Galatians 6:12,9,Galatians,6,12
6491,1 Thessalonians 5:15,13,1 Thessalonians,5,15
6689,2 Timothy 2:7,16,2 Timothy,2,7
7672,Revelation 7:6,27,Revelation,7,6
7501,2 John 1:1,24,2 John,1,1
5632,1 Corinthians 16:1,7,1 Corinthians,16,1
7248,1 Peter 1:19,21,1 Peter,1,19
5392,1 Corinthians 8:10,7,1 Corinthians,8,10
7124,James 1:3,20,James,1,3
7525,3 John 1:12,25,3 John,1,12
7681,Revelation 7:15,27,Revelation,7,15
6904,Hebrews 6:5,19,Hebrews,6,5
6090,Ephesians 2:6,10,Ephesians,2,6
7520,3 John 1:7,25,3 John,1,7
6636,1 Timothy 5:18,15,1 Timothy,5,18
6786,Titus 3:8,17,Titus,3,8
7529,Jude 1:1,26,Jude,1,1
6751,Titus 1:4,17,Titus,1,4
6965,Hebrews 9:5,19,Hebrews,9,5
867,Matthew 25:3,1,Matthew,25,3
4305,Acts 15:8,5,Acts,15,8
7366,2 Peter 2:11,22,2 Peter,2,11
7542,Jude 1:14,26,Jude,1,14
883,Matthew 25:19,1,Matthew,25,19
7174,James 2:26,20,James,2,26
6470,1 Thessalonians 4:12,13,1 Thessalonians,4,12
6454,1 Thessalonians 3:9,13,1 Thessalonians,3,9
6808,Philemon 1:15,18,Philemon,1,15
1528,Mark 11:32,2,Mark,11,32
4242,Acts 13:25,5,Acts,13,25
5681,2 Corinthians 2:2,8,2 Corinthians,2,2
7035,Hebrews 11:8,19,Hebrews,11,8
6198,Ephesians 6:6,10,Ephesians,6,6
5786,2 Corinthians 7:15,8,2 Corinthians,7,15
6213,Ephesians 6:21,10,Ephesians,6,21
7342,2 Peter 1:8,22,2 Peter,1,8
7172,James 2:24,20,James,2,24
1826,Luke 1:77,3,Luke,1,77
6583,1 Timothy 2:12,15,1 Timothy,2,12
6622,1 Timothy 5:4,15,1 Timothy,5,4
6101,Ephesians 2:17,10,Ephesians,2,17
5708,2 Corinthians 3:12,8,2 Corinthians,3,12
4836,Romans 2:19,6,Romans,2,19
7892,Revelation 19:19,27,Revelation,19,19
3756,John 21:3,4,John,21,3
7310,1 Peter 4:9,21,1 Peter,4,9
6717,2 Timothy 3:9,16,2 Timothy,3,9
4474,Acts 19:34,5,Acts,19,34
6886,Hebrews 5:1,19,Hebrews,5,1
5245,1 Corinthians 1:27,7,1 Corinthians,1,27
5589,1 Corinthians 15:16,7,1 Corinthians,15,16
1238,Mark 5:18,2,Mark,5,18
6715,2 Timothy 3:7,16,2 Timothy,3,7
7518,3 John 1:5,25,3 John,1,5
6805,Philemon 1:12,18,Philemon,1,12
6331,Colossians 1:11,12,Colossians,1,11
7471,1 John 4:13,23,1 John,4,13
7349,2 Peter 1:15,22,2 Peter,1,15
6976,Hebrews 9:16,19,Hebrews,9,16
6415,Colossians 4:18,12,Colossians,4,18
6543,2 Thessalonians 3:10,14,2 Thessalonians,3,10
7503,2 John 1:3,24,2 John,1,3
6219,Philippians 1:3,11,Philippians,1,3
4484,Acts 20:3,5,Acts,20,3
7472,1 John 4:14,23,1 John,4,14
7188,James 3:14,20,James,3,14
6549,2 Thessalonians 3:16,14,2 Thessalonians,3,16
6366,Colossians 2:17,12,Colossians,2,17
6728,2 Timothy 4:3,16,2 Timothy,4,3
6292,Philippians 3:16,11,Philippians,3,16
5475,1 Corinthians 11:20,7,1 Corinthians,11,20
7506,2 John 1:6,24,2 John,1,6
6526,2 Thessalonians 2:10,14,2 Thessalonians,2,10
6805,Philemon 1:12,18,Philemon,1,12
3518,John 13:33,4,John,13,33
6269,Philippians 2:23,11,Philippians,2,23
6808,Philemon 1:15,18,Philemon,1,15
6712,2 Timothy 3:4,16,2 Timothy,3,4
7265,1 Peter 2:11,21,1 Peter,2,11
7405,1 John 1:10,23,1 John,1,10
7665,Revelation 6:16,27,Revelation,6,16
6533,2 Thessalonians 2:17,14,2 Thessalonians,2,17
6781,Titus 3:3,17,Titus,3,3
460,Matthew 14:7,1,Matthew,14,7
4469,Acts 19:29,5,Acts,19,29
6510,2 Thessalonians 1:6,14,2 Thessalonians,1,6
